noise,sine_1,sine_2,combined
-0.058232334,-0.844327926,-2.014532179,-2.858860104
0.815681758,-0.87630668,-2.043245374,-2.919552054
-0.320280606,-0.904827052,-2.071877905,-2.976704957
0.734814181,-0.929776486,-2.100428642,-3.030205128
0.652643546,-0.951056516,-2.128896458,-3.079952974
0.995295519,-0.968583161,-2.157280228,-3.12586339
0.713319746,-0.982287251,-2.185578833,-3.167866084
0.250605404,-0.992114701,-2.213791155,-3.205905857
-0.684552342,-0.998026728,-2.24191608,-3.239942809
-0.326337574,-1,-2.269952499,-3.269952499
-0.349232394,-0.998026728,-2.297899303,-3.295926032
-0.783252259,-0.992114701,-2.32575539,-3.317870092
-0.943369945,-0.982287251,-2.353519661,-3.335806912
-0.876332206,-0.968583161,-2.381191018,-3.349774179
-0.113881618,-0.951056516,-2.408768371,-3.359824887
0.187563232,-0.929776486,-2.436250629,-3.366027115
0.822738506,-0.904827052,-2.463636708,-3.36846376
0.987316006,-0.87630668,-2.490925527,-3.367232207
-0.623890875,-0.844327926,-2.518116008,-3.362443934
-0.666194728,-0.809016994,-2.545207079,-3.354224073
0.458523292,-0.770513243,-2.572197669,-3.342710912
-0.25917803,-0.728968627,-2.599086713,-3.328055341
-0.973666295,-0.684547106,-2.62587315,-3.310420256
0.725305946,-0.63742399,-2.652555922,-3.289979911
-0.114063221,-0.587785252,-2.679133975,-3.266919227
-0.553403938,-0.535826795,-2.705606261,-3.241433056
-0.254747603,-0.481753674,-2.731971734,-3.213725408
-0.370684425,-0.425779292,-2.758229353,-3.184008645
0.835078443,-0.368124553,-2.784378082,-3.152502635
0.232338059,-0.309016994,-2.810416889,-3.119433884
-0.357411064,-0.248689887,-2.836344746,-3.085034633
0.76582764,-0.187381315,-2.862160628,-3.049541943
0.122916325,-0.125333234,-2.887863517,-3.013196751
0.165597879,-0.06279052,-2.913452398,-2.976242918
-0.585889712,7.84008E-15,-2.938926261,-2.938926261
0.992852001,0.06279052,-2.964284101,-2.901493581
-0.410016029,0.125333234,-2.989524915,-2.864191682
0.64558926,0.187381315,-3.014647708,-2.827266394
-0.655454899,0.248689887,-3.039651488,-2.790961601
-0.370363475,0.309016994,-3.064535268,-2.755518274
0.800758905,0.368124553,-3.089298065,-2.721173513
0.115585699,0.425779292,-3.113938902,-2.688159611
-0.349274948,0.481753674,-3.138456806,-2.656703132
0.771184025,0.535826795,-3.16285081,-2.627024015
-0.508989439,0.587785252,-3.187119949,-2.599334696
0.042831775,0.63742399,-3.211263266,-2.573839276
0.211687963,0.684547106,-3.235279808,-2.550732702
-0.387635143,0.728968627,-3.259168627,-2.530199999
-0.317552336,0.770513243,-3.282928779,-2.512415536
0.363317853,0.809016994,-3.306559327,-2.497542332
0.713957647,0.844327926,-3.330059337,-2.485731412
-0.737277153,0.87630668,-3.353427883,-2.477121203
0.109100731,0.904827052,-3.376664041,-2.471836988
-0.514050179,0.929776486,-3.399766894,-2.469990408
-0.790603982,0.951056516,-3.42273553,-2.471679013
0.089912824,0.968583161,-3.445569042,-2.476985881
0.918861367,0.982287251,-3.468266529,-2.485979278
0.954700628,0.992114701,-3.490827095,-2.498712394
-0.647252628,0.998026728,-3.513249849,-2.515223121
-0.780300114,1,-3.535533906,-2.535533906
-0.967453782,0.998026728,-3.557678386,-2.559651658
0.911492975,0.992114701,-3.579682415,-2.587567714
0.071353095,0.982287251,-3.601545124,-2.619257874
0.919917163,0.968583161,-3.623265651,-2.65468249
-0.541950829,0.951056516,-3.644843137,-2.693786621
0.264580256,0.929776486,-3.666276731,-2.736500245
0.049625035,0.904827052,-3.687565587,-2.782738534
0.325797997,0.87630668,-3.708708864,-2.832402184
-0.360392124,0.844327926,-3.729705727,-2.885377802
-0.537469039,0.809016994,-3.750555348,-2.941538354
-0.978905394,0.770513243,-3.771256904,-3.000743661
0.818440205,0.728968627,-3.791809576,-3.062840949
0.060986505,0.684547106,-3.812212555,-3.127665449
-0.7648667,0.63742399,-3.832465034,-3.195041044
-0.866911316,0.587785252,-3.852566214,-3.264780962
-0.278408815,0.535826795,-3.872515301,-3.336688506
0.565656741,0.481753674,-3.892311508,-3.410557834
-0.39494836,0.425779292,-3.911954053,-3.486174761
0.33698545,0.368124553,-3.931442161,-3.563317608
0.938173292,0.309016994,-3.950775062,-3.641758068
0.812227241,0.248689887,-3.969951993,-3.721262106
0.977089019,0.187381315,-3.988972198,-3.801590883
0.213734519,0.125333234,-4.007834924,-3.882501691
-0.638437935,0.06279052,-4.026539429,-3.963748909
0.426543308,2.94057E-15,-4.045084972,-4.045084972
0.713196848,-0.06279052,-4.063470822,-4.126261342
-0.267432353,-0.125333234,-4.081696254,-4.207029487
-0.970677021,-0.187381315,-4.099760547,-4.287141861
0.32162825,-0.248689887,-4.117662988,-4.366352875
0.838563802,-0.309016994,-4.135402871,-4.444419866
-0.034343496,-0.368124553,-4.152979496,-4.521104049
-0.720333682,-0.425779292,-4.170392168,-4.59617146
-0.220185439,-0.481753674,-4.1876402,-4.669393874
-0.113569267,-0.535826795,-4.204722911,-4.740549706
0.175972814,-0.587785252,-4.221639628,-4.80942488
-0.10784643,-0.63742399,-4.23838968,-4.87581367
-0.976584501,-0.684547106,-4.254972409,-4.939519515
0.86108676,-0.728968627,-4.271387158,-5.000355786
0.230531308,-0.770513243,-4.287633281,-5.058146524
0.763534549,-0.809016994,-4.303710135,-5.112727129
0.284836912,-0.844327926,-4.319617086,-5.163945011
-0.122732804,-0.87630668,-4.335353506,-5.211660186
0.841108038,-0.904827052,-4.350918773,-5.255745826
-0.880074412,-0.929776486,-4.366312274,-5.29608876
0.149529888,-0.951056516,-4.3815334,-5.332589917
0.854910915,-0.968583161,-4.396581551,-5.365164712
0.484044444,-0.982287251,-4.411456132,-5.393743383
0.643004965,-0.992114701,-4.426156557,-5.418271258
-0.234454308,-0.998026728,-4.440682244,-5.438708972
-0.699780572,-1,-4.455032621,-5.455032621
-0.810721178,-0.998026728,-4.469207121,-5.467233849
0.937678469,-0.992114701,-4.483205184,-5.475319885
-0.728117828,-0.982287251,-4.497026258,-5.479313509
-0.49746695,-0.968583161,-4.510669797,-5.479252958
0.364298764,-0.951056516,-4.524135262,-5.475191779
-0.098896902,-0.929776486,-4.537422123,-5.467198609
-0.230152369,-0.904827052,-4.550529853,-5.455356906
-0.504685041,-0.87630668,-4.563457937,-5.439764617
0.899579578,-0.844327926,-4.576205863,-5.420533789
-0.194812837,-0.809016994,-4.588773128,-5.397790123
-0.568736371,-0.770513243,-4.601159237,-5.37167248
0.493043532,-0.728968627,-4.613363699,-5.342332327
-0.285638763,-0.684547106,-4.625386034,-5.30993314
-0.671268287,-0.63742399,-4.637225767,-5.274649756
-0.192184553,-0.587785252,-4.648882429,-5.236667682
-0.87628756,-0.535826795,-4.660355562,-5.196182357
0.467945728,-0.481753674,-4.671644712,-5.153398386
0.054478877,-0.425779292,-4.682749434,-5.108528725
-0.93635791,-0.368124553,-4.693669288,-5.061793841
0.364629332,-0.309016994,-4.704403845,-5.013420839
-0.676053652,-0.248689887,-4.714952679,-4.963642567
0.659438905,-0.187381315,-4.725315376,-4.91269669
-0.508718572,-0.125333234,-4.735491525,-4.860824759
-0.632316145,-0.06279052,-4.745480725,-4.808271244
0.259583455,1.47005E-14,-4.755282581,-4.755282581
0.301115741,0.06279052,-4.764896708,-4.702106188
-0.71956509,0.125333234,-4.774322724,-4.64898949
-0.572014622,0.187381315,-4.783560258,-4.596178943
-0.250157925,0.248689887,-4.792608945,-4.543919058
-0.053107616,0.309016994,-4.801468428,-4.492451434
-0.131644037,0.368124553,-4.810138358,-4.442013805
0.650586667,0.425779292,-4.818618391,-4.3928391
-0.694350869,0.481753674,-4.826908194,-4.34515452
-0.766453731,0.535826795,-4.835007439,-4.299180644
0.488970028,0.587785252,-4.842915806,-4.255130553
-0.528757504,0.63742399,-4.850632982,-4.213208993
0.882482458,0.684547106,-4.858158665,-4.173611559
0.781917824,0.728968627,-4.865492555,-4.136523927
-0.125276525,0.770513243,-4.872634364,-4.102121121
0.612721411,0.809016994,-4.87958381,-4.070566815
-0.91863304,0.844327926,-4.886340618,-4.042012692
0.719698396,0.87630668,-4.892904522,-4.016597842
-0.011488405,0.904827052,-4.899275262,-3.994448209
-0.919318764,0.929776486,-4.905452587,-3.975676101
-0.566354242,0.951056516,-4.911436254,-3.960379737
0.063908763,0.968583161,-4.917226025,-3.948642864
-0.707223756,0.982287251,-4.922821673,-3.940534422
0.289831768,0.992114701,-4.928222976,-3.936108274
0.962577371,0.998026728,-4.933429721,-3.935402993
0.197968249,1,-4.938441703,-3.938441703
-0.360605974,0.998026728,-4.943258724,-3.945231995
-0.036859604,0.992114701,-4.947880593,-3.955765892
0.174092645,0.982287251,-4.952307128,-3.970019878
0.339863893,0.968583161,-4.956538155,-3.987954994
0.986652764,0.951056516,-4.960573507,-4.00951699
-0.121524187,0.929776486,-4.964413023,-4.034636537
0.403591531,0.904827052,-4.968056553,-4.0632295
0.391138564,0.87630668,-4.971503952,-4.095197272
-0.976190317,0.844327926,-4.974755085,-4.130427159
0.565568605,0.809016994,-4.977809823,-4.168792829
-0.852003972,0.770513243,-4.980668046,-4.210154803
0.976721048,0.728968627,-4.98332964,-4.254361013
0.223407337,0.684547106,-4.985794501,-4.301247395
0.023374648,0.63742399,-4.988062532,-4.350638542
-0.209933458,0.587785252,-4.990133642,-4.40234839
-0.280836039,0.535826795,-4.992007751,-4.456180956
0.801540231,0.481753674,-4.993684783,-4.511931109
-0.151992021,0.425779292,-4.995164673,-4.569385382
-0.501460877,0.368124553,-4.996447363,-4.628322811
0.783022324,0.309016994,-4.997532802,-4.688515807
0.475417887,0.248689887,-4.998420946,-4.749731059
-0.967496157,0.187381315,-4.999111762,-4.811730447
-0.120775462,0.125333234,-4.999605221,-4.874271987
0.311491696,0.06279052,-4.999901304,-4.937110785
0.033733596,-3.91982E-15,-5,-5
-0.946988291,-0.06279052,-4.999901304,-5.062691824
0.647739294,-0.125333234,-4.999605221,-5.124938455
-0.055485759,-0.187381315,-4.999111762,-5.186493076
-0.5089142,-0.248689887,-4.998420946,-5.247110834
0.422973515,-0.309016994,-4.997532802,-5.306549796
0.295006106,-0.368124553,-4.996447363,-5.364571916
-0.609444098,-0.425779292,-4.995164673,-5.420943965
-0.689049435,-0.481753674,-4.993684783,-5.475438457
0.962647436,-0.535826795,-4.992007751,-5.527834546
-0.357469877,-0.587785252,-4.990133642,-5.577918894
0.292614574,-0.63742399,-4.988062532,-5.625486522
-0.944402372,-0.684547106,-4.985794501,-5.670341607
0.263253408,-0.728968627,-4.98332964,-5.712298268
0.075285999,-0.770513243,-4.980668046,-5.751181288
0.068776782,-0.809016994,-4.977809823,-5.786826817
-0.202402823,-0.844327926,-4.974755085,-5.81908301
0.721080712,-0.87630668,-4.971503952,-5.847810632
0.881498459,-0.904827052,-4.968056553,-5.872883605
-0.941582279,-0.929776486,-4.964413023,-5.894189509
-0.939435456,-0.951056516,-4.960573507,-5.911630023
0.66654918,-0.968583161,-4.956538155,-5.925121316
-0.037138676,-0.982287251,-4.952307128,-5.934594379
0.362746371,-0.992114701,-4.947880593,-5.939995294
0.778274192,-0.998026728,-4.943258724,-5.941285452
-0.651223497,-1,-4.938441703,-5.938441703
-0.47446345,-0.998026728,-4.933429721,-5.931456449
-0.227747306,-0.992114701,-4.928222976,-5.920337677
-0.524362066,-0.982287251,-4.922821673,-5.905108923
-0.151458105,-0.968583161,-4.917226025,-5.885809186
-0.265547074,-0.951056516,-4.911436254,-5.86249277
-0.267491188,-0.929776486,-4.905452587,-5.835229073
0.554831348,-0.904827052,-4.899275262,-5.804102314
0.254756861,-0.87630668,-4.892904522,-5.769211202
0.825441296,-0.844327926,-4.886340618,-5.730668543
0.178807705,-0.809016994,-4.87958381,-5.688600804
0.643402102,-0.770513243,-4.872634364,-5.643147607
0.839579565,-0.728968627,-4.865492555,-5.594461182
-0.996189872,-0.684547106,-4.858158665,-5.542705771
-0.19212248,-0.63742399,-4.850632982,-5.488056972
-0.880322717,-0.587785252,-4.842915806,-5.430701058
-0.677634295,-0.535826795,-4.835007439,-5.370834234
-0.751950258,-0.481753674,-4.826908194,-5.308661868
-0.764281651,-0.425779292,-4.818618391,-5.244397683
-0.330044287,-0.368124553,-4.810138358,-5.178262911
-0.843667553,-0.309016994,-4.801468428,-5.110485423
0.089980836,-0.248689887,-4.792608945,-5.041298832
-0.276821275,-0.187381315,-4.783560258,-4.970941572
0.864030238,-0.125333234,-4.774322724,-4.899655957
0.363652413,-0.06279052,-4.764896708,-4.827687227
-0.65853247,2.15609E-14,-4.755282581,-4.755282581
0.994125144,0.06279052,-4.745480725,-4.682690205
0.558416495,0.125333234,-4.735491525,-4.610158291
-0.639819168,0.187381315,-4.725315376,-4.537934061
0.119910545,0.248689887,-4.714952679,-4.466262792
-0.878034635,0.309016994,-4.704403845,-4.39538685
-0.10515444,0.368124553,-4.693669288,-4.325544736
0.750448349,0.425779292,-4.682749434,-4.256970142
-0.273339028,0.481753674,-4.671644712,-4.189891038
-0.226981263,0.535826795,-4.660355562,-4.124528767
-0.754972911,0.587785252,-4.648882429,-4.061097177
-0.068931915,0.63742399,-4.637225767,-3.999801777
-0.847155706,0.684547106,-4.625386034,-3.940838928
-0.71912362,0.728968627,-4.613363699,-3.884395072
-0.977971911,0.770513243,-4.601159237,-3.830645994
-0.023579162,0.809016994,-4.588773128,-3.779756134
0.516973819,0.844327926,-4.576205863,-3.731877938
-0.224076139,0.87630668,-4.563457937,-3.687151257
0.051968219,0.904827052,-4.550529853,-3.645702801
-0.136673935,0.929776486,-4.537422123,-3.607645637
0.131486436,0.951056516,-4.524135262,-3.573078746
0.367920719,0.968583161,-4.510669797,-3.542086636
-0.332133332,0.982287251,-4.497026258,-3.514739007
0.14273265,0.992114701,-4.483205184,-3.491090483
-0.978355291,0.998026728,-4.469207121,-3.471180392
0.150440428,1,-4.455032621,-3.455032621
0.17887064,0.998026728,-4.440682244,-3.442655516
-0.606485082,0.992114701,-4.426156557,-3.434041855
0.756742879,0.982287251,-4.411456132,-3.429168881
-0.797296835,0.968583161,-4.396581551,-3.42799839
-0.057620824,0.951056516,-4.3815334,-3.430476884
-0.07085816,0.929776486,-4.366312274,-3.436535788
0.809830458,0.904827052,-4.350918773,-3.446091721
-0.294517071,0.87630668,-4.335353506,-3.459046826
-0.878831959,0.844327926,-4.319617086,-3.47528916
-0.398644219,0.809016994,-4.303710135,-3.494693141
0.888784021,0.770513243,-4.287633281,-3.517120038
-0.013603771,0.728968627,-4.271387158,-3.542418531
-0.211793275,0.684547106,-4.254972409,-3.570425303
-0.595713004,0.63742399,-4.23838968,-3.600965691
0.664737266,0.587785252,-4.221639628,-3.633854375
0.990627391,0.535826795,-4.204722911,-3.668896117
0.452757004,0.481753674,-4.1876402,-3.705886526
-0.640154462,0.425779292,-4.170392168,-3.744612877
0.263295846,0.368124553,-4.152979496,-3.784854943
-0.328927146,0.309016994,-4.135402871,-3.826385877
-0.312147739,0.248689887,-4.117662988,-3.868973101
-0.695472541,0.187381315,-4.099760547,-3.912379232
-0.258362572,0.125333234,-4.081696254,-3.95636302
0.688504757,0.06279052,-4.063470822,-4.000680303
-0.458509536,-1.07802E-14,-4.045084972,-4.045084972
0.590798066,-0.06279052,-4.026539429,-4.089329948
0.95576672,-0.125333234,-4.007834924,-4.133168158
-0.342783378,-0.187381315,-3.988972198,-4.176353512
-0.779223148,-0.248689887,-3.969951993,-4.21864188
0.343851707,-0.309016994,-3.950775062,-4.259792056
0.068236882,-0.368124553,-3.931442161,-4.299566713
0.369620764,-0.425779292,-3.911954053,-4.337733344
0.358080384,-0.481753674,-3.892311508,-4.374065182
-0.525791204,-0.535826795,-3.872515301,-4.408342096
-0.140922239,-0.587785252,-3.852566214,-4.440351466
0.564641008,-0.63742399,-3.832465034,-4.469889024
-0.797273394,-0.684547106,-3.812212555,-4.496759661
-0.140110206,-0.728968627,-3.791809576,-4.520778204
-0.916825921,-0.770513243,-3.771256904,-4.541770146
0.418383451,-0.809016994,-3.750555348,-4.559572343
0.83439778,-0.844327926,-3.729705727,-4.574033653
0.992641543,-0.87630668,-3.708708864,-4.585015544
-0.134925533,-0.904827052,-3.687565587,-4.592392639
0.69022472,-0.929776486,-3.666276731,-4.596053217
-0.32919865,-0.951056516,-3.644843137,-4.595899653
-0.24706206,-0.968583161,-3.623265651,-4.591848812
0.733460859,-0.982287251,-3.601545124,-4.583832375
-0.883324385,-0.992114701,-3.579682415,-4.571797116
0.41132044,-0.998026728,-3.557678386,-4.555705114
-0.590199012,-1,-3.535533906,-4.535533906
-0.562612569,-0.998026728,-3.513249849,-4.511276577
-0.483656536,-0.992114701,-3.490827095,-4.482941796
-0.424942882,-0.982287251,-3.468266529,-4.45055378
-0.426947886,-0.968583161,-3.445569042,-4.414152203
-0.537301978,-0.951056516,-3.42273553,-4.373792046
-0.436127147,-0.929776486,-3.399766894,-4.32954338
-0.936812729,-0.904827052,-3.376664041,-4.281491093
0.926558469,-0.87630668,-3.353427883,-4.229734563
-0.096224291,-0.844327926,-3.330059337,-4.174387263
0.152279431,-0.809016994,-3.306559327,-4.115576321
-0.698053858,-0.770513243,-3.282928779,-4.053442022
-0.063630821,-0.728968627,-3.259168627,-3.988137254
0.802171593,-0.684547106,-3.235279808,-3.919826914
0.01285872,-0.63742399,-3.211263266,-3.848687256
-0.258201333,-0.587785252,-3.187119949,-3.774905201
0.402306409,-0.535826795,-3.16285081,-3.698677605
-0.15369867,-0.481753674,-3.138456806,-3.620210481
0.42101223,-0.425779292,-3.113938902,-3.539718194
0.895656732,-0.368124553,-3.089298065,-3.457422618
-0.051181597,-0.309016994,-3.064535268,-3.373552263
0.642305797,-0.248689887,-3.039651488,-3.288341376
0.803236721,-0.187381315,-3.014647708,-3.202029023
0.772867374,-0.125333234,-2.989524915,-3.114858149
0.846534492,-0.06279052,-2.964284101,-3.02707462
0.645754897,-4.33681E-19,-2.938926261,-2.938926261
0.932696436,0.06279052,-2.913452398,-2.850661879
0.953279298,0.125333234,-2.887863517,-2.762530284
0.149591216,0.187381315,-2.862160628,-2.674779313
0.160028055,0.248689887,-2.836344746,-2.587654858
-0.087830037,0.309016994,-2.810416889,-2.501399895
0.5031765,0.368124553,-2.784378082,-2.41625353
0.591716715,0.425779292,-2.758229353,-2.332450062
0.09559265,0.481753674,-2.731971734,-2.25021806
-0.358344444,0.535826795,-2.705606261,-2.169779466
0.741273119,0.587785252,-2.679133975,-2.091348723
0.15908728,0.63742399,-2.652555922,-2.015131932
-0.536455844,0.684547106,-2.62587315,-1.941326044
0.23361794,0.728968627,-2.599086713,-1.870118086
0.275083961,0.770513243,-2.572197669,-1.801684426
-0.067234054,0.809016994,-2.545207079,-1.736190084
-0.902517264,0.844327926,-2.518116008,-1.673788083
0.189989875,0.87630668,-2.490925527,-1.614618847
0.119078703,0.904827052,-2.463636708,-1.558809655
0.683494709,0.929776486,-2.436250629,-1.506474143
0.830350933,0.951056516,-2.408768371,-1.457711854
0.405225627,0.968583161,-2.381191018,-1.412607857
-0.662028794,0.982287251,-2.353519661,-1.37123241
-0.250878444,0.992114701,-2.32575539,-1.333640689
-0.92081041,0.998026728,-2.297899303,-1.299872575
0.821129491,1,-2.269952499,-1.269952499
0.221349202,0.998026728,-2.24191608,-1.243889352
0.658521915,0.992114701,-2.213791155,-1.221676454
0.418417282,0.982287251,-2.185578833,-1.203291583
-0.357387742,0.968583161,-2.157280228,-1.188697067
-0.023193626,0.951056516,-2.128896458,-1.177839942
0.027748181,0.929776486,-2.100428642,-1.170652156
-0.128315648,0.904827052,-2.071877905,-1.167050853
-0.781560073,0.87630668,-2.043245374,-1.166938694
-0.196850743,0.844327926,-2.014532179,-1.170204253
0.333604886,0.809016994,-1.985739453,-1.176722459
-0.087662018,0.770513243,-1.956868334,-1.186355091
0.42907996,0.728968627,-1.927919961,-1.198951334
0.932510356,0.684547106,-1.898895478,-1.214348372
0.560211475,0.63742399,-1.869796029,-1.232372039
-0.17451612,0.587785252,-1.840622763,-1.252837511
-0.494836236,0.535826795,-1.811376834,-1.275550039
0.809111347,0.481753674,-1.782059394,-1.300305719
-0.671989459,0.425779292,-1.752671601,-1.326892309
-0.240897219,0.368124553,-1.723214616,-1.355090063
-0.010851203,0.309016994,-1.693689601,-1.384672607
-0.588705833,0.248689887,-1.664097723,-1.415407835
-0.337834199,0.187381315,-1.634440148,-1.447058834
-0.07700135,0.125333234,-1.604718049,-1.479384815
-0.329618929,0.06279052,-1.574932598,-1.512142079
0.014535229,-1.76406E-14,-1.545084972,-1.545084972
0.108045713,-0.06279052,-1.515176348,-1.577966868
-0.177777427,-0.125333234,-1.485207908,-1.610541141
0.599017361,-0.187381315,-1.455180834,-1.642562149
-0.781828438,-0.248689887,-1.425096312,-1.6737862
0.922724864,-0.309016994,-1.39495553,-1.703972525
0.357470418,-0.368124553,-1.364759678,-1.73288423
-0.172088311,-0.425779292,-1.334509947,-1.760289238
-0.596809824,-0.481753674,-1.304207531,-1.785961206
-0.7547237,-0.535826795,-1.273853628,-1.809680423
-0.302962001,-0.587785252,-1.243449436,-1.831234688
0.588306103,-0.63742399,-1.212996154,-1.850420144
0.399390131,-0.684547106,-1.182494985,-1.867042091
0.682091829,-0.728968627,-1.151947133,-1.880915761
-0.955030174,-0.770513243,-1.121353805,-1.891867048
-0.311883381,-0.809016994,-1.090716207,-1.899733201
-0.107522401,-0.844327926,-1.06003555,-1.904363475
-0.74149291,-0.87630668,-1.029313044,-1.905619724
0.55719431,-0.904827052,-0.998549903,-1.903376955
0.621265001,-0.929776486,-0.96774734,-1.897523826
0.441045516,-0.951056516,-0.936906573,-1.887963089
0.141176879,-0.968583161,-0.906028818,-1.874611979
0.498531797,-0.982287251,-0.875115295,-1.857402546
0.947108397,-0.992114701,-0.844167224,-1.836281925
0.513134924,-0.998026728,-0.813185826,-1.811212554
-0.094589937,-1,-0.782172325,-1.782172325
0.706083312,-0.998026728,-0.751127946,-1.749154674
0.7862576,-0.992114701,-0.720053913,-1.712168614
0.145367848,-0.982287251,-0.688951453,-1.671238704
0.257378329,-0.968583161,-0.657821795,-1.626404957
0.633277184,-0.951056516,-0.626666168,-1.577722684
-0.237693077,-0.929776486,-0.5954858,-1.525262286
0.758158303,-0.904827052,-0.564281924,-1.469108977
0.234521555,-0.87630668,-0.533055771,-1.409362451
0.360285237,-0.844327926,-0.501808574,-1.3461365
0.412746754,-0.809016994,-0.470541567,-1.279558561
-0.00285404,-0.770513243,-0.439255983,-1.209769226
-0.723500112,-0.728968627,-0.407953058,-1.136921685
0.435758098,-0.684547106,-0.376634028,-1.061181134
0.187852796,-0.63742399,-0.345300129,-0.982724118
-0.081724406,-0.587785252,-0.313952598,-0.90173785
-0.329572302,-0.535826795,-0.282592672,-0.818419467
-0.626685843,-0.481753674,-0.251221591,-0.732975265
-0.278226517,-0.425779292,-0.219840592,-0.645619883
-0.622229253,-0.368124553,-0.188450913,-0.556575466
-0.974468205,-0.309016994,-0.157053795,-0.46607079
0.686466605,-0.248689887,-0.125650477,-0.374340364
-0.470408348,-0.187381315,-0.094242199,-0.281623513
0.129802707,-0.125333234,-0.062830199,-0.188163433
0.91515231,-0.06279052,-0.03141572,-0.094206239
-0.391559163,6.85996E-15,-3.67545E-15,3.18452E-15
0.752827834,0.06279052,0.03141572,0.094206239
0.962351627,0.125333234,0.062830199,0.188163433
-0.213805825,0.187381315,0.094242199,0.281623513
0.69462735,0.248689887,0.125650477,0.374340364
-0.854980875,0.309016994,0.157053795,0.46607079
-0.923281644,0.368124553,0.188450913,0.556575466
-0.546611395,0.425779292,0.219840592,0.645619883
0.038148717,0.481753674,0.251221591,0.732975265
0.949993192,0.535826795,0.282592672,0.818419467
-0.285431265,0.587785252,0.313952598,0.90173785
-0.750440638,0.63742399,0.345300129,0.982724118
0.868926411,0.684547106,0.376634028,1.061181134
0.20636374,0.728968627,0.407953058,1.136921685
0.817896384,0.770513243,0.439255983,1.209769226
-0.832583872,0.809016994,0.470541567,1.279558561
-0.508348561,0.844327926,0.501808574,1.3461365
-0.153685034,0.87630668,0.533055771,1.409362451
-0.27381278,0.904827052,0.564281924,1.469108977
-0.071984263,0.929776486,0.5954858,1.525262286
0.718520341,0.951056516,0.626666168,1.577722684
-0.175449517,0.968583161,0.657821795,1.626404957
0.380680323,0.982287251,0.688951453,1.671238704
0.311131075,0.992114701,0.720053913,1.712168614
0.511300429,0.998026728,0.751127946,1.749154674
0.473929373,1,0.782172325,1.782172325
0.797097015,0.998026728,0.813185826,1.811212554
0.643064836,0.992114701,0.844167224,1.836281925
-0.794916195,0.982287251,0.875115295,1.857402546
0.197013601,0.968583161,0.906028818,1.874611979
0.965076908,0.951056516,0.936906573,1.887963089
0.822181013,0.929776486,0.96774734,1.897523826
-0.366895808,0.904827052,0.998549903,1.903376955
-0.128789698,0.87630668,1.029313044,1.905619724
-0.913743144,0.844327926,1.06003555,1.904363475
-0.624366459,0.809016994,1.090716207,1.899733201
-0.903490103,0.770513243,1.121353805,1.891867048
0.667587921,0.728968627,1.151947133,1.880915761
0.595838952,0.684547106,1.182494985,1.867042091
-0.91060439,0.63742399,1.212996154,1.850420144
-0.319505152,0.587785252,1.243449436,1.831234688
-0.356104775,0.535826795,1.273853628,1.809680423
0.572878643,0.481753674,1.304207531,1.785961206
0.51132053,0.425779292,1.334509947,1.760289238
-0.137063029,0.368124553,1.364759678,1.73288423
0.290501111,0.309016994,1.39495553,1.703972525
0.070495671,0.248689887,1.425096312,1.6737862
0.203132957,0.187381315,1.455180834,1.642562149
0.590623397,0.125333234,1.485207908,1.610541141
0.914511206,0.06279052,1.515176348,1.577966868
0.551603424,3.92069E-15,1.545084972,1.545084972
-0.101669088,-0.06279052,1.574932598,1.512142079
-0.962636036,-0.125333234,1.604718049,1.479384815
-0.307810188,-0.187381315,1.634440148,1.447058834
0.189059243,-0.248689887,1.664097723,1.415407835
-0.510914863,-0.309016994,1.693689601,1.384672607
0.85518864,-0.368124553,1.723214616,1.355090063
-0.695427306,-0.425779292,1.752671601,1.326892309
-0.642785099,-0.481753674,1.782059394,1.300305719
-0.308064013,-0.535826795,1.811376834,1.275550039
-0.87846465,-0.587785252,1.840622763,1.252837511
-0.307227888,-0.63742399,1.869796029,1.232372039
-0.611472806,-0.684547106,1.898895478,1.214348372
-0.547326802,-0.728968627,1.927919961,1.198951334
0.354011899,-0.770513243,1.956868334,1.186355091
0.647483526,-0.809016994,1.985739453,1.176722459
-0.200914872,-0.844327926,2.014532179,1.170204253
0.43100182,-0.87630668,2.043245374,1.166938694
-0.370752845,-0.904827052,2.071877905,1.167050853
0.730993497,-0.929776486,2.100428642,1.170652156
-0.059983534,-0.951056516,2.128896458,1.177839942
0.46507586,-0.968583161,2.157280228,1.188697067
0.26466875,-0.982287251,2.185578833,1.203291583
-0.032702283,-0.992114701,2.213791155,1.221676454
0.797987902,-0.998026728,2.24191608,1.243889352
-0.21804818,-1,2.269952499,1.269952499
-0.688924292,-0.998026728,2.297899303,1.299872575
0.28556754,-0.992114701,2.32575539,1.333640689
-0.066540364,-0.982287251,2.353519661,1.37123241
-0.583030928,-0.968583161,2.381191018,1.412607857
0.212915105,-0.951056516,2.408768371,1.457711854
0.331380016,-0.929776486,2.436250629,1.506474143
0.071396287,-0.904827052,2.463636708,1.558809655
0.216258552,-0.87630668,2.490925527,1.614618847
-0.401566287,-0.844327926,2.518116008,1.673788083
0.829512047,-0.809016994,2.545207079,1.736190084
0.027772386,-0.770513243,2.572197669,1.801684426
-0.855662285,-0.728968627,2.599086713,1.870118086
0.936185346,-0.684547106,2.62587315,1.941326044
0.778126214,-0.63742399,2.652555922,2.015131932
-0.748009539,-0.587785252,2.679133975,2.091348723
